Iteration, Loss, PSNR_noisy, PSNR_gt 
00228, 0.037783, 14.227009, 15.365757, 15.115202 
00229, 0.037776, 14.227787, 15.366822, 15.120412 
00230, 0.037770, 14.228563, 15.367863, 15.125535 
00231, 0.037762, 14.229465, 15.369046, 15.130564 
00232, 0.037753, 14.230527, 15.370421, 15.135495 
00233, 0.037742, 14.231741, 15.371975, 15.140324 
00234, 0.037730, 14.233087, 15.373687, 15.145049 
00235, 0.037718, 14.234553, 15.375543, 15.149668 
00236, 0.037704, 14.236128, 15.377533, 15.154181 
00237, 0.037690, 14.237786, 15.379627, 15.158591 
00238, 0.037675, 14.239482, 15.381768, 15.162901 
00239, 0.037660, 14.241156, 15.383884, 15.167114 
00240, 0.037646, 14.242764, 15.385919, 15.171237 
00241, 0.037633, 14.244298, 15.387865, 15.175277 
00242, 0.037620, 14.245798, 15.389778, 15.179240 
00243, 0.037607, 14.247350, 15.391769, 15.183136 
00244, 0.037592, 14.249062, 15.393982, 15.186973 
00245, 0.037575, 14.251051, 15.396562, 15.190760 
00246, 0.037554, 14.253430, 15.399656, 15.194507 
00247, 0.037529, 14.256318, 15.403415, 15.198224 
00248, 0.037499, 14.259848, 15.408004, 15.201921 
00249, 0.037462, 14.264119, 15.413553, 15.205612 
00250, 0.037419, 14.269091, 15.420003, 15.209312 
00251, 0.037369, 14.274883, 15.427501, 15.213028 
00252, 0.037300, 14.282887, 15.437834, 15.216763 
00253, 0.037209, 14.293539, 15.451566, 15.220537 
00254, 0.037096, 14.306708, 15.468572, 15.224389 
00255, 0.036946, 14.324364, 15.491517, 15.228399 
00256, 0.036733, 14.349484, 15.524380, 15.232680 
00257, 0.036432, 14.385162, 15.571217, 15.237379 
00258, 0.035998, 14.437215, 15.639661, 15.242738 
00259, 0.035395, 14.510530, 15.736492, 15.249168 
00260, 0.034617, 14.607152, 15.865438, 15.257210 
00261, 0.033749, 14.717393, 16.014464, 15.267325 
00262, 0.032883, 14.830347, 16.167374, 15.280513 
00263, 0.032447, 14.888230, 16.248608, 15.295849 
00264, 0.032737, 14.849550, 16.192350, 15.315164 
00265, 0.033047, 14.808743, 16.143903, 15.330131 
00266, 0.031897, 14.962553, 16.354604, 15.347720 
00267, 0.032358, 14.900193, 16.262835, 15.369396 
00268, 0.030893, 15.101394, 16.546032, 15.389294 
00269, 0.031215, 15.056412, 16.486086, 15.405586 
00270, 0.030404, 15.170731, 16.645721, 15.424678 
00271, 0.030509, 15.155700, 16.621367, 15.447424 
00272, 0.029897, 15.243719, 16.747960, 15.470093 
00273, 0.029732, 15.267796, 16.785959, 15.489878 
00274, 0.029601, 15.286871, 16.813774, 15.509702 
00275, 0.029135, 15.355840, 16.910632, 15.532819 
00276, 0.029142, 15.354778, 16.907679, 15.557529 
00277, 0.028627, 15.432245, 17.021474, 15.580883 
00278, 0.028628, 15.432140, 17.023044, 15.602296 
00279, 0.028339, 15.476192, 17.086279, 15.624528 
00280, 0.028134, 15.507692, 17.129828, 15.648964 
00281, 0.028020, 15.525356, 17.155095, 15.674043 
00282, 0.027714, 15.573004, 17.226948, 15.697923 
00283, 0.027670, 15.579900, 17.238295, 15.720744 
00284, 0.027412, 15.620604, 17.296990, 15.744295 
00285, 0.027302, 15.638049, 17.320670, 15.769039 
00286, 0.027148, 15.662653, 17.357652, 15.794073 
00287, 0.026958, 15.693089, 17.405570, 15.818470 
00288, 0.026890, 15.704099, 17.423189, 15.842458 
00289, 0.026688, 15.736900, 17.470562, 15.867086 
