Iteration, Loss, PSNR_noisy, PSNR_gt 
00286, 0.025311, 15.966822, 17.769349, 16.522575 
00287, 0.026391, 15.785514, 17.501561, 16.549967 
00288, 0.024630, 16.085337, 17.942682, 16.573359 
00289, 0.025408, 15.950325, 17.748854, 16.598333 
00290, 0.024653, 16.081370, 17.937868, 16.621920 
00291, 0.024975, 16.024991, 17.843136, 16.650014 
00292, 0.024471, 16.113438, 17.984983, 16.674831 
00293, 0.024527, 16.103589, 17.960731, 16.701452 
00294, 0.023988, 16.200054, 18.113875, 16.727156 
00295, 0.025178, 15.989706, 17.795559, 16.758450 
00296, 0.024034, 16.191655, 18.112891, 16.781145 
00297, 0.024284, 16.146724, 18.045664, 16.802643 
00298, 0.024339, 16.136970, 18.030028, 16.823006 
00299, 0.023580, 16.274493, 18.233930, 16.845757 
00300, 0.023454, 16.297869, 18.267340, 16.868680 
00301, 0.023493, 16.290619, 18.246583, 16.892405 
00302, 0.024068, 16.185597, 18.074202, 16.919216 
00303, 0.024517, 16.105294, 17.948138, 16.946041 
00304, 0.023265, 16.332933, 18.308563, 16.970884 
00305, 0.023159, 16.352782, 18.348333, 16.994694 
00306, 0.023375, 16.312526, 18.291356, 17.018780 
00307, 0.023648, 16.262099, 18.214040, 17.038829 
00308, 0.023010, 16.380807, 18.388409, 17.061482 
00309, 0.024175, 16.166261, 18.070119, 17.081725 
00310, 0.023315, 16.323663, 18.301095, 17.099496 
00311, 0.023015, 16.379908, 18.371018, 17.122221 
00312, 0.023144, 16.355708, 18.329388, 17.145575 
00313, 0.024116, 16.176989, 18.052260, 17.168159 
00314, 0.022835, 16.413982, 18.433472, 17.190077 
00315, 0.022937, 16.394691, 18.406972, 17.210178 
00316, 0.022794, 16.421776, 18.447004, 17.230168 
00317, 0.022898, 16.401986, 18.416815, 17.251077 
00318, 0.023077, 16.368251, 18.356751, 17.271430 
00319, 0.024842, 16.048152, 17.857408, 17.299265 
00320, 0.022616, 16.455766, 18.491743, 17.319989 
00321, 0.022511, 16.476112, 18.517376, 17.338844 
00322, 0.022480, 16.482055, 18.530800, 17.357917 
00323, 0.023051, 16.373099, 18.357827, 17.376907 
00324, 0.022460, 16.485955, 18.526909, 17.395169 
00325, 0.022960, 16.390267, 18.385433, 17.414921 
00326, 0.022315, 16.513970, 18.570057, 17.433377 
00327, 0.022260, 16.524750, 18.589327, 17.452308 
00328, 0.022213, 16.533978, 18.597191, 17.471794 
00329, 0.022389, 16.499737, 18.551908, 17.487822 
00330, 0.022649, 16.449536, 18.478132, 17.508280 
00331, 0.022553, 16.467885, 18.505115, 17.529215 
00332, 0.022157, 16.544932, 18.608401, 17.550242 
